"2160","817 EAST 168 STREET, New York, NY, 10459","Match","Non_Exact","817 E 168TH ST, BRONX, NY, 10459","-73.89902,40.828785","80302044","L"
"2165","982A ROGERS PLACE, New York, NY, 10459","Match","Non_Exact","982 ROGERS PL, BRONX, NY, 10459","-73.89785,40.822426","642559751","R"
"2166","1071 INTERVALE AVENUE, New York, NY, 10459","Match","Non_Exact","1071 INTERVALE AVE, BRONX, NY, 10459","-73.89686,40.825172","80302087","L"
"2163","880 HOME STREET, New York, NY, 10459","Match","Non_Exact","880 HOME ST, BRONX, NY, 10459","-73.896095,40.828163","80302092","R"
"3211","3840 GREYSTONE AVENUE 6N, New York, NY, 10463","Match","Non_Exact","3840 GREYSTONE AVE, BRONX, NY, 10463","-73.90513,40.88785","80296383","R"
"2164","789 DAWSON STREET, New York, NY, 10455","Match","Non_Exact","789 DAWSON ST, BRONX, NY, 10455","-73.89953,40.81792","80302240","L"
"3210","3840 GREYSTONE AVENUE 1K, New York, NY, 10463","Match","Non_Exact","3840 GREYSTONE AVE, BRONX, NY, 10463","-73.90513,40.88785","80296383","R"
"3218","3235 CAMBRIDGE AVENUE 1A, New York, NY, 10471","No_Match"
"3219","3235 CAMBRIDGE AVENUE 5E, New York, NY, 10471","No_Match"
"3216","3299 CAMBRIDGE AVENUE 8C, New York, NY, 10463","Match","Non_Exact","3299 CAMBRIDGE AVE, BRONX, NY, 10463","-73.90847,40.88428","80310317","L"
"3217","3299 CAMBRIDGE 8K, New York, NY, 10463","No_Match"
"2168","780 DAWSON STREET, New York, NY, 10455","Match","Non_Exact","780 DAWSON ST, BRONX, NY, 10455","-73.89961,40.81782","80302240","R"
"3214","3840 GREYSTONE AVENUE 1F, New York, NY, 10463","Match","Non_Exact","3840 GREYSTONE AVE, BRONX, NY, 10463","-73.90513,40.88785","80296383","R"
"2167","1067 INTERVALE AVENUE, New York, NY, 10459","Match","Non_Exact","1067 INTERVALE AVE, BRONX, NY, 10459","-73.89686,40.82508","80302087","L"
"3215","3299 CAMBRIDGE AVENUE 8-F, New York, NY, 10463","Match","Non_Exact","3299 CAMBRIDGE AVE, BRONX, NY, 10463","-73.90847,40.88428","80310317","L"
"3212","3840 GREYSTONE AVENUE 3N, New York, NY, 10463","Match","Non_Exact","3840 GREYSTONE AVE, BRONX, NY, 10463","-73.90513,40.88785","80296383","R"
"2169","770 BECK ST, New York, NY, 10455","Match","Non_Exact","770 BECK ST, BRONX, NY, 10455","-73.89851,40.816532","80302248","R"
"3213","3840 GREYSTONE AVENUE 4P, New York, NY, 10463","Match","Non_Exact","3840 GREYSTONE AVE, BRONX, NY, 10463","-73.90513,40.88785","80296383","R"
"2174","892 EAST 167 STREET, New York, NY, 10459","Match","Non_Exact","892 E 167TH ST, BRONX, NY, 10459","-73.89566,40.82604","80302096","R"
"3222","3235 CAMBRIDGE AVENUE LH, New York, NY, 10471","No_Match"
"2175","853 BRUCKNER BOULEVARD, New York, NY, 10459","Match","Non_Exact","853 BRUCKNER BLVD, BRONX, NY, 10459","-73.89419,40.81705","80302543","L"
"3221","3235 CAMBRIDGE AVE 2F, New York, NY, 10471","No_Match"
"2176","957 BRUCKNER BOULEVARD, New York, NY, 10459","Match","Non_Exact","957 BRUCKNER BLVD, BRONX, NY, 10459","-73.89178,40.81935","80302409","L"
"3220","3235 CAMBRIDGE AVENUE 2B, New York, NY, 10471","No_Match"
"2177","1103 HOE AVENUE, New York, NY, 10459","Match","Non_Exact","1103 HOE AVE, BRONX, NY, 10459","-73.89091,40.82586","80302344","L"
"2170","772 BECK STREET, New York, NY, 10455","Match","Non_Exact","772 BECK ST, BRONX, NY, 10455","-73.89847,40.816574","80302248","R"
"2171","777 BECK STREET, New York, NY, 10455","Match","Non_Exact","777 BECK ST, BRONX, NY, 10455","-73.898544,40.81652","80302248","L"
"2172","959 EAST 156 STREET, New York, NY, 10455","Match","Non_Exact","959 E 156TH ST, BRONX, NY, 10455","-73.89978,40.816216","80302244","L"
"2173","873 INTERVALE AVENUE, New York, NY, 10459","Match","Non_Exact","873 INTERVALE AVE, BRONX, NY, 10459","-73.895744,40.818233","80302271","L"
"3227","3210 ARLINGTON AVENUE 2C, New York, NY, 10463","Match","Non_Exact","3210 ARLINGTON AVE, BRONX, NY, 10463","-73.91241,40.88434","80295987","R"
"3228","3210 ARLINGTON AVENUE 4J, New York, NY, 10463","Match","Non_Exact","3210 ARLINGTON AVE, BRONX, NY, 10463","-73.91241,40.88434","80295987","R"
"3229","3215 NETHERLAND AVENUE 1B, New York, NY, 10463","Match","Non_Exact","3215 NETHERLAND AVE, BRONX, NY, 10463","-73.91152,40.884056","80295992","L"
"3223","3200 NETHERLAND AVENUE 5K, New York, NY, 10463","Match","Non_Exact","3200 NETHERLAND AVE, BRONX, NY, 10463","-73.91154,40.883972","80295992","R"
"3224","3200 NETHERLAND AVENUE 2L, New York, NY, 10463","Match","Non_Exact","3200 NETHERLAND AVE, BRONX, NY, 10463","-73.91154,40.883972","80295992","R"
"2179","665 JEFFERSON PLACE, New York, NY, 10456","Match","Non_Exact","665 JEFFERSON PL, BRONX, NY, 10456","-73.89898,40.83307","642559165","L"
"3225","3200 NETHERLAND AVENUE 2D, New York, NY, 10463","Match","Non_Exact","3200 NETHERLAND AVE, BRONX, NY, 10463","-73.91154,40.883972","80295992","R"
"2178","572 EAST 170TH STREET, New York, NY, 10456","Match","Non_Exact","572 E 170TH ST, BRONX, NY, 10456","-73.90174,40.834587","80301312","R"
"3226","3210 ARLINGTON AVE 6A, New York, NY, 10463","Match","Non_Exact","3210 ARLINGTON AVE, BRONX, NY, 10463","-73.91241,40.88434","80295987","R"
"2180","1287 UNION AVENUE, New York, NY, 10459","Match","Non_Exact","1287 UNION AVE, BRONX, NY, 10459","-73.89877,40.831295","80302040","L"
"3231","3215 NETHERLAND AVENUE 4E, New York, NY, 10463","Match","Non_Exact","3215 NETHERLAND AVE, BRONX, NY, 10463","-73.91152,40.884056","80295992","L"
"2187","1161 FOX STREET, New York, NY, 10459","Match","Non_Exact","1161 FOX ST, BRONX, NY, 10459","-73.89385,40.82864","80302319","L"
"3230","3215 NETHERLAND AVENUE 6A, New York, NY, 10463","Match","Non_Exact","3215 NETHERLAND AVE, BRONX, NY, 10463","-73.91152,40.884056","80295992","L"
"2188","1445 BRYANT AVENUE, New York, NY, 10459","Match","Non_Exact","1445 BRYANT AVE, BRONX, NY, 10459","-73.88828,40.831158","80302352","L"
"3233","3206 FAIRFIELD AVENUE 2F, New York, NY, 10463","Match","Non_Exact","3206 FAIRFIELD AVE, BRONX, NY, 10463","-73.91366,40.884476","80295917","R"
"2185","1340 CHISHOLM, New York, NY, 10459","No_Match"
"3232","3215 NETHERLAND AVENUE 6D, New York, NY, 10463","Match","Non_Exact","3215 NETHERLAND AVE, BRONX, NY, 10463","-73.91152,40.884056","80295992","L"
"2186","1230 INTERVALE AVE, New York, NY, 10459","Match","Non_Exact","1230 INTERVALE AVE, BRONX, NY, 10459","-73.89502,40.82842","80308621","L"
"2183","794 FREEMAN STREET, New York, NY, 10459","Match","Non_Exact","794 FREEMAN ST, BRONX, NY, 10459","-73.89752,40.830326","80302049","R"
"2184","1340 CHISHOLM STREET, New York, NY, 10459","Match","Non_Exact","1340 CHISHOLM ST, BRONX, NY, 10459","-73.895706,40.83112","80302074","R"
"2181","789 JENNINGS, New York, NY, 10459","No_Match"
"2182","810 FREEMAN, New York, NY, 10459","No_Match"
"1868","811 WALTON AVENUE E21, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2914","2105 WALLACE AVENUE 2F, New York, NY, 10462","Match","Non_Exact","2105 WALLACE AVE, BRONX, NY, 10462","-73.86484,40.853844","80304369","L"
"1867","811 WALTON AVENUE F1, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2915","2105 WALLACE AVENUE 3H, New York, NY, 10462","Match","Non_Exact","2105 WALLACE AVE, BRONX, NY, 10462","-73.86484,40.853844","80304369","L"
"2912","2031 TOMLINSON AVENUE, New York, NY, 10461","Match","Non_Exact","2031 TOMLINSON AVE, BRONX, NY, 10461","-73.855606,40.854218","80304531","L"
"1869","811 WALTON AVENUE E-6, New York, NY, 10451","No_Match"
"2913","2081 CRUGER AVENUE 1C, New York, NY, 10462","Match","Non_Exact","2081 CRUGER AVE, BRONX, NY, 10462","-73.86675,40.852695","80304360","L"
"2918","2105 WALLACE AVENUE 1F, New York, NY, 10462","Match","Non_Exact","2105 WALLACE AVE, BRONX, NY, 10462","-73.86484,40.853844","80304369","L"
"2919","2105 WALLACE AVENUE 3C, New York, NY, 10462","Match","Non_Exact","2105 WALLACE AVE, BRONX, NY, 10462","-73.86484,40.853844","80304369","L"
"2916","2105 WALLACE AVENUE 3H, New York, NY, 10462","Match","Non_Exact","2105 WALLACE AVE, BRONX, NY, 10462","-73.86484,40.853844","80304369","L"
"2917","21-02 HOLLAND AVENUE 3F, New York, NY, 10462","No_Match"
"1860","1235 GRAND CONCOURSE 417, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"2189","1443 BRYANT, New York, NY, 10459","No_Match"
"1862","1235 GRAND CONCOURSE 105, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"1861","1235 GRAND CONCOURSE 621, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"1864","1075 GRAND CONCOURSE 5P, New York, NY, 10452","Match","Non_Exact","1075 GRAND CONCOURSE, BRONX, NY, 10452","-73.92016,40.83145","80300129","L"
"2910","1151 LYDIG AVENUE, New York, NY, 10461","Match","Non_Exact","1151 LYDIG AVE, BRONX, NY, 10461","-73.8549,40.855656","80305213","L"
"1863","1001 GRAND CONCOURSE 4E., New York, NY, 10452","Match","Non_Exact","1001 GRAND CONCOURSE, BRONX, NY, 10452","-73.92112,40.829735","80300131","L"
"2911","1036 ESPLANADE, New York, NY, 10461","No_Match"
"1866","675 WALTON AVENUE 4L, New York, NY, 10451","Match","Non_Exact","675 WALTON AVE, BRONX, NY, 10451","-73.92664,40.822956","80300148","L"
"1865","675 WALTON AVENUE 4C, New York, NY, 10451","Match","Non_Exact","675 WALTON AVE, BRONX, NY, 10451","-73.92664,40.822956","80300148","L"
"2193","759B ST ANNS AVENUE, New York, NY, 10456","Match","Non_Exact","759 SAINT ANNS AVE, BRONX, NY, 10456","-73.91029,40.820126","80311448","L"
"2192","807B SAINT ANNS AVE, New York, NY, 10456","No_Match"
"2195","830 CAULDWELL AVENUE, New York, NY, 10456","Match","Non_Exact","830 CAULDWELL AVE, BRONX, NY, 10456","-73.90787,40.82086","80300708","R"
"2194","775A ST ANNS AVENUE, New York, NY, 10456","Match","Non_Exact","775 SAINT ANNS AVE, BRONX, NY, 10456","-73.91027,40.820175","80311448","L"
"2197","802 TRINITY AVE, New York, NY, 10456","Match","Non_Exact","802 TRINITY AVE, BRONX, NY, 10456","-73.90719,40.82003","80300711","R"
"2196","800 TRINITY AVENUE, New York, NY, 10456","Match","Non_Exact","800 TRINITY AVE, BRONX, NY, 10456","-73.90721,40.819973","80300711","R"
"2199","825 JACKSON AVENUE, New York, NY, 10456","Match","Non_Exact","825 JACKSON AVE, BRONX, NY, 10456","-73.90615,40.820408","80302000","L"
"2198","801 JACKSON AVENUE, New York, NY, 10456","Match","Non_Exact","801 JACKSON AVE, BRONX, NY, 10456","-73.90641,40.819782","80302000","L"
"2191","799 ST ANNS AVENUE, New York, NY, 10456","Match","Non_Exact","799 SAINT ANNS AVE, BRONX, NY, 10456","-73.91015,40.82054","80311449","L"
"2190","524B EAST 159 STREET, New York, NY, 10451","Match","Non_Exact","524 E 159TH ST, BRONX, NY, 10451","-73.91081,40.82142","80300677","R"
"505","2297 CROTONA AVE, New York, NY, 10458","Match","Non_Exact","2297 CROTONA AVE, BRONX, NY, 10458","-73.88458,40.852036","80301614","L"
"1859","1235 GRAND CONCOURSE 118, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"2901","1126 LYDIG AVENUE, New York, NY, 10461","Match","Non_Exact","1126 LYDIG AVE, BRONX, NY, 10461","-73.85592,40.855175","80305211","R"
"506","2444 PROSPECT AVENUE, New York, NY, 10458","Match","Non_Exact","2444 PROSPECT AVE, BRONX, NY, 10458","-73.88236,40.854336","80301611","R"
"1858","1235 GRAND CONCOURSE 519, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"2902","1172 LYDIG AVENUE, New York, NY, 10461","Match","Non_Exact","1172 LYDIG AVE, BRONX, NY, 10461","-73.85389,40.855904","80305221","R"
"503","1026 OLD KINGSBRIDGE, New York, NY, 10460","No_Match"
"1857","1235 GRAND CONCOURSE 607, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"2903","1170 PELHAM PARKWAY, New York, NY, 10461","No_Match"
"504","2344 CROTONA AVENUE, New York, NY, 10458","Match","Non_Exact","2344 CROTONA AVE, BRONX, NY, 10458","-73.88416,40.852833","80301614","R"
"1856","1235 GRAND CONCOURSE 611, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"2904","2005 NARRAGANSETT AVENUE, New York, NY, 10461","Match","Non_Exact","2005 NARRAGANSETT AVE, BRONX, NY, 10461","-73.85117,40.85575","80305240","L"
"509","2376 HOFFMAN STREET, New York, NY, 10458","Match","Non_Exact","2376 HOFFMAN ST, BRONX, NY, 10458","-73.88887,40.855537","80301457","R"
"2905","1207 NEILL AVENUE, New York, NY, 10461","Match","Non_Exact","1207 NEILL AVE, BRONX, NY, 10461","-73.85176,40.8554","80305243","L"
"2906","1279 NEILL AVENUE, New York, NY, 10461","Match","Non_Exact","1279 NEILL AVE, BRONX, NY, 10461","-73.84966,40.856667","80305254","L"
"507","566 EAST 187TH STREET, New York, NY, 10458","Match","Non_Exact","566 E 187TH ST, BRONX, NY, 10458","-73.88859,40.85609","80301454","R"
"2907","1268 PELHAM PARKWAY SOUTH, New York, NY, 10461","Match","Non_Exact","1268 PELHAM PKWY S, BRONX, NY, 10461","-73.85017,40.85744","80305251","R"
"508","2406 LORILLARD PLACE, New York, NY, 10458","Match","Non_Exact","2406 LORILLARD PL, BRONX, NY, 10458","-73.88903,40.85661","80301455","R"
"2908","2123 MULINER AVENUE, New York, NY, 10462","Match","Non_Exact","2123 MULINER AVE, BRONX, NY, 10462","-73.862,40.854633","80304469","L"
"1851","1235 GRAND CONCOURSE 512, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"1850","1235 GRAND CONCOURSE 416, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"501","2415 BEAUMONT, New York, NY, 10458","No_Match"
"1855","1235 GRAND CONCOURSE 609, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"502","2413 BEAUMONT, New York, NY, 10458","No_Match"
"1854","1235 GRAND CONCOURSE 405, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"1853","1235 GRAND CONCOURSE 101, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"500","2310 CAMBRELENG AVENUE, New York, NY, 10458","Match","Non_Exact","2310 CAMBRELENG AVE, BRONX, NY, 10458","-73.88613,40.852726","80301596","R"
"1852","1235 GRAND CONCOURSE 314, New York, NY, 10452","Match","Non_Exact","1235 GRAND CONCOURSE, BRONX, NY, 10452","-73.91764,40.834587","640809987","L"
"2900","2011 TOMLINSON AVENUE, New York, NY, 10461","Match","Non_Exact","2011 TOMLINSON AVE, BRONX, NY, 10461","-73.855446,40.854008","80304531","L"
"2909","2138 TOMLINSON AVE, New York, NY, 10461","Match","Non_Exact","2138 TOMLINSON AVE, BRONX, NY, 10461","-73.85665,40.85579","80304518","R"
"4709","432 EAST 238 STREET, New York, NY, 10470","Match","Non_Exact","432 E 238TH ST, BRONX, NY, 10470","-73.8645,40.899956","80296877","R"
"2938","2191 BOLTON STREET 6G, New York, NY, 10462","Match","Non_Exact","2191 BOLTON ST, BRONX, NY, 10462","-73.86865,40.85628","80304182","L"
"2939","2156 CRUGER AVENUE 2A, New York, NY, 10462","Match","Non_Exact","2156 CRUGER AVE, BRONX, NY, 10462","-73.86666,40.855274","80304346","R"
"4707","327 EAST 241 STREET, New York, NY, 10470","Match","Non_Exact","327 E 241ST ST, BRONX, NY, 10470","-73.86724,40.901752","80296853","L"
"2936","2191 BOLTON STREET 6A, New York, NY, 10462","Match","Non_Exact","2191 BOLTON ST, BRONX, NY, 10462","-73.86865,40.85628","80304182","L"
"4708","315 EAST 241 STREET, New York, NY, 10470","Match","Non_Exact","315 E 241ST ST, BRONX, NY, 10470","-73.867485,40.901726","80296853","L"
"1889","825 WALTON AVE 2H, New York, NY, 10451","Match","Non_Exact","825 WALTON AVE, BRONX, NY, 10451","-73.92497,40.825798","80300111","L"
"2937","2191 BOLTON STREET 3-D, New York, NY, 10462","Match","Non_Exact","2191 BOLTON ST, BRONX, NY, 10462","-73.86865,40.85628","80304182","L"
"4705","339 EAST 239 STREET, New York, NY, 10470","Match","Non_Exact","339 E 239TH ST, BRONX, NY, 10470","-73.866745,40.90042","80296857","L"
"2934","2190 BOSTON ROAD 6H, New York, NY, 10462","Match","Non_Exact","2190 BOSTON RD, BRONX, NY, 10462","-73.86941,40.856544","80304180","R"
"4706","322 EAST 241 STREET, New York, NY, 10470","Match","Non_Exact","322 E 241ST ST, BRONX, NY, 10470","-73.867325,40.901733","80296853","R"
"2935","2190 BOSTON ROAD 4D, New York, NY, 10462","Match","Non_Exact","2190 BOSTON RD, BRONX, NY, 10462","-73.86941,40.856544","80304180","R"
"4703","317 EAST 236, New York, NY, 10470","No_Match"
"1886","811 WALTON AVENUE B3, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2932","2166 BRONX PARK EAST 1H, New York, NY, 10462","Match","Non_Exact","2166 BRONX PARK E, BRONX, NY, 10462","-73.86974,40.855316","80304184","R"
"4704","342 EAST 238TH STREET, New York, NY, 10470","Match","Non_Exact","342 E 238TH ST, BRONX, NY, 10470","-73.86654,40.89974","80296859","R"
"1885","811 WALTON AVENUE B3, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2933","2190 BOSTON ROAD 5M, New York, NY, 10462","Match","Non_Exact","2190 BOSTON RD, BRONX, NY, 10462","-73.86941,40.856544","80304180","R"
"4701","317 EAST 235 STREET, New York, NY, 10470","Match","Non_Exact","317 E 235TH ST, BRONX, NY, 10470","-73.866684,40.897655","80296887","L"
"1888","828 GERARD AVENUE 4J, New York, NY, 10451","Match","Non_Exact","828 GERARD AVE, BRONX, NY, 10451","-73.925766,40.826077","80300109","R"
"2930","2160 BRONX PARK EAST #2H, New York, NY, 10462","Match","Non_Exact","2160 BRONX PARK E, BRONX, NY, 10462","-73.86967,40.855095","80304184","R"
"4702","4270 MARTHA AVENUE, New York, NY, 10470","Match","Non_Exact","4270 MARTHA AVE, BRONX, NY, 10470","-73.86492,40.89831","80296882","R"
"1887","828 GERARD AVENUE 2H, New York, NY, 10451","Match","Non_Exact","828 GERARD AVE, BRONX, NY, 10451","-73.925766,40.826077","80300109","R"
"2931","2166 BRONX PARK EAST 1E, New York, NY, 10462","Match","Non_Exact","2166 BRONX PARK E, BRONX, NY, 10462","-73.86974,40.855316","80304184","R"
"1882","811 WALTON AVENUE D19, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"4700","358 EAST 236TH STREET, New York, NY, 10470","Match","Non_Exact","358 E 236TH ST, BRONX, NY, 10470","-73.86596,40.898415","80296881","R"
"1881","811 WALTON AVENUE B4, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"1884","811 WALTON AVENUE D5, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"1883","811 WALTON AVENUE D4, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"1890","825 WALTON AVENUE 4G, New York, NY, 10451","Match","Non_Exact","825 WALTON AVE, BRONX, NY, 10451","-73.92497,40.825798","80300111","L"
"1891","825 WALTON AVENUE 1H, New York, NY, 10451","Match","Non_Exact","825 WALTON AVE, BRONX, NY, 10451","-73.92497,40.825798","80300111","L"
"2927","2090 BARNES AVENUE 4G, New York, NY, 10462","Match","Non_Exact","2090 BARNES AVE, BRONX, NY, 10462","-73.863884,40.853737","80304371","R"
"2928","2160 BRONX PARK EAST #1A, New York, NY, 10462","Match","Non_Exact","2160 BRONX PARK E, BRONX, NY, 10462","-73.86967,40.855095","80304184","R"
"2929","2160 BRONX PARK EAST 1K, New York, NY, 10462","Match","Non_Exact","2160 BRONX PARK E, BRONX, NY, 10462","-73.86967,40.855095","80304184","R"
"4716","87 EAST 233 STREET, New York, NY, 10470","Match","Non_Exact","87 E 233RD ST, BRONX, NY, 10470","-73.87307,40.896107","80296833","L"
"2923","2090 BARNES AVENUE 5C, New York, NY, 10462","Match","Non_Exact","2090 BARNES AVE, BRONX, NY, 10462","-73.863884,40.853737","80304371","R"
"4717","51 EAST 236 STREET, New York, NY, 10470","Match","Non_Exact","51 E 236TH ST, BRONX, NY, 10470","-73.87464,40.897556","80296790","L"
"2924","2090 BARNES AVENUE 5E, New York, NY, 10462","Match","Non_Exact","2090 BARNES AVE, BRONX, NY, 10462","-73.863884,40.853737","80304371","R"
"4718","237 EAST 234 STREET, New York, NY, 10470","Match","Non_Exact","237 E 234TH ST, BRONX, NY, 10470","-73.868904,40.89672","80296867","L"
"1879","811 WALTON AVE 14A, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2925","2090 BARNES AVENUE 6G, New York, NY, 10462","Match","Non_Exact","2090 BARNES AVE, BRONX, NY, 10462","-73.863884,40.853737","80304371","R"
"4719","4284 KEPLER AVENUE, New York, NY, 10470","Match","Non_Exact","4284 KEPLER AVE, BRONX, NY, 10470","-73.8707,40.89784","80296804","R"
"1878","811 WALTON AVENUE F22, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2926","2080 BARNES AVENUE 4D, New York, NY, 10462","Match","Non_Exact","2080 BARNES AVE, BRONX, NY, 10462","-73.86389,40.8536","80304371","R"
"4712","414 E 241ST ST, New York, NY, 10470","Match","Non_Exact","414 E 241ST ST, BRONX, NY, 10470","-73.86553,40.901928","80296869","R"
"1877","811 WALTON AVENUE A6, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"4713","4301 NAPIER, New York, NY, 10470","No_Match"
"1876","811 WALTON AVENUE A1, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2920","2105 WALLACE AVENUE 6E, New York, NY, 10462","Match","Non_Exact","2105 WALLACE AVE, BRONX, NY, 10462","-73.86484,40.853844","80304369","L"
"4714","4209 ONEIDA AVENUE, New York, NY, 10470","Match","Non_Exact","4209 ONEIDA AVE, BRONX, NY, 10470","-73.872444,40.89638","80296793","L"
"1875","811 WALTON AVENUE 24, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2921","2105 WALLACE AVENUE 5B, New York, NY, 10462","Match","Non_Exact","2105 WALLACE AVE, BRONX, NY, 10462","-73.86484,40.853844","80304369","L"
"4715","89 EAST 233 STREET, New York, NY, 10470","Match","Non_Exact","89 E 233RD ST, BRONX, NY, 10470","-73.87299,40.896122","80296833","L"
"1874","811 WALTON AVENUE F14, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"2922","2100 WALLACE AVENUE 1A, New York, NY, 10462","Match","Non_Exact","2100 WALLACE AVE, BRONX, NY, 10462","-73.864845,40.853325","80304369","R"
"1873","811 WALTON AVENUE D16, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"1872","811 WALTON AVENUE F7, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"4710","423 EAST 238TH STREET, New York, NY, 10470","Match","Non_Exact","423 E 238TH ST, BRONX, NY, 10470","-73.86468,40.89995","80296877","L"
"1871","811 WALTON AVENUE D6, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"4711","455 EAST 239TH ST, New York, NY, 10470","Match","Non_Exact","455 E 239TH ST, BRONX, NY, 10470","-73.86403,40.900707","80296875","L"
"1870","811 WALTON AVENUE F24, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"1880","811 WALTON AVENUE E4, New York, NY, 10451","Match","Non_Exact","811 WALTON AVE, BRONX, NY, 10451","-73.9252,40.82544","80300111","L"
"4616","739 EAST 228 STREET, New York, NY, 10466","Match","Non_Exact","739 E 228TH ST, BRONX, NY, 10466","-73.85812,40.889557","80297070","L"
"4615","645 EAST 227 STREET, New York, NY, 10466","Match","Non_Exact","645 E 227TH ST, BRONX, NY, 10466","-73.8617,40.88987","80297004","L"
"4614","642 EAST 227TH STREET, New York, NY, 10466","Match","Non_Exact","642 E 227TH ST, BRONX, NY, 10466","-73.86174,40.88987","80297004","R"
"4613","662 EAST 226TH STREET, New York, NY, 10466","Match","Non_Exact","662 E 226TH ST, BRONX, NY, 10466","-73.86146,40.888943","80297028","R"
"4612","653 EAST 224 STREET, New York, NY, 10466","Match","Non_Exact","653 E 224TH ST, BRONX, NY, 10466","-73.86222,40.88754","80297024","L"
"4611","664 EAST 223 STREET, New York, NY, 10466","Match","Non_Exact","664 E 223RD ST, BRONX, NY, 10466","-73.86232,40.88673","80297026","R"
"4610","3967 CARPENTER, New York, NY, 10466","No_Match"
"4619","821 EAST 223 STREET, New York, NY, 10466","Match","Non_Exact","821 E 223RD ST, BRONX, NY, 10466","-73.85765,40.885258","80297120","L"
"4618","821 EAST 223 STREET, New York, NY, 10466","Match","Non_Exact","821 E 223RD ST, BRONX, NY, 10466","-73.85765,40.885258","80297120","L"
"4617","827 EAST 222 STREET, New York, NY, 10467","Match","Non_Exact","827 E 222ND ST, BRONX, NY, 10467","-73.85789,40.884506","80297104","L"
"4603","931 EAST 216 STREET, New York, NY, 10469","Match","Non_Exact","931 E 216TH ST, BRONX, NY, 10469","-73.857376,40.87938","80297337","L"
"4602","945 EAST 211 STREET, New York, NY, 10469","Match","Non_Exact","945 E 211TH ST, BRONX, NY, 10469","-73.85893,40.87592","80297348","L"
